track_uri,artist_uri,genres
4kHcqOpgiyd1CbqZqd8xdk,1OFOShsIbhy1l5x73yuVyB,"['dancehall', 'dancehall queen']"
3QD7grUtmyaOW89l8ANdfF,5ZKwyrw4LcRI7FI0Wuqw0G,['elephant 6']
2IPMpbBwyCm2V6azTZgAKj,6CwfuxIqcltXDGjfZsMd9A,"['metropopolis', 'pop', 'pov: indie', 'uk alternative pop']"
32TVMqSmMJ7OFCKr0bCHgr,5jIezbUKaNu88AelNBjMwO,['gaming dubstep']
5reQI13tWWYDLMrGcUF4Mk,36KsCCwgI0Dep97yVJWmkK,"['colombian pop', 'gypsy jazz', 'latin alternative']"
5Dkfj6OAlDWp068wkYxST9,181bsRPaVXVlUKXrxwZfHK,"['houston rap', 'pop', 'rap', 'trap queen']"
3pjsvuym4GmDzwTwIMQFlK,7dOBabd5O4CvKrg4iriHTM,['nu metal']
1UtDX86rET4dCaEkRObOgK,57ECHpJQacYJrKhz2ru8gL,[]
4krQoYa2TBsvUBtAz6gOBI,2oX42qP5ineK3hrhBECLmj,"['neo mellow', 'post-teen pop']"
5O1qMJdJWEC2gjRAwWgtDa,6PBv8t9YTLggA9ZMwpeoqj,"['brooklyn indie', 'chamber pop']"
5XbA7TAqsD0fj0dGBrbb0D,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']"
7vBEx9HgiEJDMwougw5bsa,6JcD2YKEhgimweLpUI0NEw,['electra']
6jg5SRvdGxvJ0DzNV0UqEK,2KsP6tYLJlTBvSUxnwlVWa,"['dance pop', 'pop', 'pop rap']"
15Hx1oi6C3AxYhhvolqrJG,5xd2Tg7Zo8755eCy8Gxkp8,"['latin arena pop', 'latin pop', 'mexican pop']"
5kRPPEWFJIMox5qIkQkiz5,6KImCVD70vtIoJWnq6nGn3,['pop']
7EqJ06QvfGhvXcHPldhTa8,5p7Ph7LBiVb8cUCCSGq5aF,['modern country pop']
5u3D4UqZNdw9O19V59jTgY,6lHL3ubAMgSasKjNqKb8HF,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']"
05KMOZ0hOekAoXmo8RZN5R,36QJpDe2go2KgaRleHCDTp,"['album rock', 'classic rock', 'hard rock', 'rock']"
5PHPENfE3RVmHGAA2A7Hfx,2SdOKxC1sSxEyv8JYERaNe,"['diva house', 'strut']"
1gVN2TuTQh2g9LE1wi6FTY,2ElQWsoSpwUhYFFdFuHqse,[]
0mBKv9DkYfQHjdMcw2jdyI,0du5cEVh5yTK9QJze8zA0C,"['dance pop', 'pop']"
6xcTBPIa6zo0zqPZRDbrdx,3q7Ge32aHshmYjm4NDrXM1,[]
3KrbX6XhTdxeIckOgjygMc,6PH3FLQAxtqYy46Zv08bpV,['sad sierreno']
2SAqBLGA283SUiwJ3xOUVI,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
