track_uri,artist_uri,genres
4THvALrKGKvQCMs7b19jTQ,3wkHMiy2I0PuYIh9JNyqVk,"['future bass', 'melodic dubstep']"
6VObnIkLVruX4UVyxWhlqm,4dpARuHxo51G3z768sgnrY,"['british soul', 'pop', 'pop soul', 'uk pop']"
1JOI83LBFSDpvuqdlw28Hp,03xb2BUdIFzuRQ6o88yfCB,[]
2EvUjCWg5zeaeKxGeOaHPh,29Wmfm1CojrjQ3aQP0FI65,"['indie rock', 'modern blues rock', 'neo-psychedelic', 'stoner rock']"
6pPWRBubXOBAHnjl5ZIujB,1zuJe6b1roixEKMOtyrEak,['soft rock']
1Iwyeb1Sh37rJICEK4zF5M,3abRKajGbb3kLMy9AWzfMA,['bass house']
7m97yKVzPpXV9Z4ezEziOD,3nFkdlSjzX9mRTtwJOzDYB,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
7xQg5QTx8eiQnsxEnfynPh,6ltzsmQQbmdoHHbLZ4ZN25,"['indie folk', 'modern rock', 'stomp and holler']"
5KXvG7j3Uvs9yyORfjxPv8,0ABk515kENDyATUdpCKVfW,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'drumless hip hop', 'hip hop', 'upstate ny rap']"
5mymZaPY1A5x7or2TB7TJ3,5ZS223C6JyBfXasXxrRqOk,['r&b']
2psuZQ8aJX0sEyjcfeP7rP,30DhU7BDmF4PH0JVhu8ZRg,['r&b']
5BbdKBZO0TH0GhfxUfyhL9,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'atl trap', 'rap', 'trap']"
0Fx3fYbcYx3iDNrduNMlde,6sFIWsNpZYqfjUpaCgueju,"['canadian pop', 'dance pop', 'pop']"
6jG9ZhmjxZlVuuhFlP8nzX,72exXDRgILXh6TvkdNL3fj,['nerdcore']
3XPD2voMhtskeDqtClsbaU,6WeDO4GynFmK4OxwkBzMW8,"['k-indie', 'k-rock', 'korean dream pop', 'korean indie rock']"
3uaN8CPKK8rvCoSjfYZOPH,3gv1hh37jyGKfyAjFvv7No,"['detroit rock', 'swing revival']"
