,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
583,0.823,0.51,0,-11.235,1,0.0352,0.212,0.806,0.11,0.798,114.83,audio_features,2Rr4ZOnKXUrzjhMPkmkRjK,spotify:track:2Rr4ZOnKXUrzjhMPkmkRjK,https://api.spotify.com/v1/tracks/2Rr4ZOnKXUrzjhMPkmkRjK,https://api.spotify.com/v1/audio-analysis/2Rr4ZOnKXUrzjhMPkmkRjK,335067,4
584,0.352,0.967,9,-7.023,0,0.128,0.0363,0.443,0.986,0.225,114.436,audio_features,1HipTbE3pVedq6OGGjxhWj,spotify:track:1HipTbE3pVedq6OGGjxhWj,https://api.spotify.com/v1/tracks/1HipTbE3pVedq6OGGjxhWj,https://api.spotify.com/v1/audio-analysis/1HipTbE3pVedq6OGGjxhWj,374760,4
585,0.532,0.597,10,-6.109,1,0.0261,0.464,0.000123,0.0643,0.345,80.031,audio_features,2nvZv4qatgsDIbEqqbQLUT,spotify:track:2nvZv4qatgsDIbEqqbQLUT,https://api.spotify.com/v1/tracks/2nvZv4qatgsDIbEqqbQLUT,https://api.spotify.com/v1/audio-analysis/2nvZv4qatgsDIbEqqbQLUT,210106,1
586,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,audio_features,24LS4lQShWyixJ0ZrJXfJ5,spotify:track:24LS4lQShWyixJ0ZrJXfJ5,https://api.spotify.com/v1/tracks/24LS4lQShWyixJ0ZrJXfJ5,https://api.spotify.com/v1/audio-analysis/24LS4lQShWyixJ0ZrJXfJ5,212560,4
587,0.515,0.745,1,-7.058,1,0.191,0.421,0.00018,0.12,0.37,110.415,audio_features,0uFLJe38hfoki7IXgKLqjW,spotify:track:0uFLJe38hfoki7IXgKLqjW,https://api.spotify.com/v1/tracks/0uFLJe38hfoki7IXgKLqjW,https://api.spotify.com/v1/audio-analysis/0uFLJe38hfoki7IXgKLqjW,124760,4
588,0.606,0.864,9,-4.59,0,0.0722,0.0174,0.0,0.284,0.203,104.964,audio_features,4ljFUG0mEiMkjyrTJ0nC2I,spotify:track:4ljFUG0mEiMkjyrTJ0nC2I,https://api.spotify.com/v1/tracks/4ljFUG0mEiMkjyrTJ0nC2I,https://api.spotify.com/v1/audio-analysis/4ljFUG0mEiMkjyrTJ0nC2I,208143,4
589,0.791,0.931,6,-3.746,0,0.211,0.289,0.000969,0.362,0.646,101.041,audio_features,1uJPr3HjwhZ16CGVy34Azn,spotify:track:1uJPr3HjwhZ16CGVy34Azn,https://api.spotify.com/v1/tracks/1uJPr3HjwhZ16CGVy34Azn,https://api.spotify.com/v1/audio-analysis/1uJPr3HjwhZ16CGVy34Azn,210442,4
590,0.233,0.432,10,-5.957,1,0.0321,0.291,0.0,0.279,0.286,195.663,audio_features,16LGRLfaVIC5rT2ZvLk0gd,spotify:track:16LGRLfaVIC5rT2ZvLk0gd,https://api.spotify.com/v1/tracks/16LGRLfaVIC5rT2ZvLk0gd,https://api.spotify.com/v1/audio-analysis/16LGRLfaVIC5rT2ZvLk0gd,184747,3
591,0.928,0.437,1,-7.081,0,0.127,0.144,0.000357,0.147,0.496,100.056,audio_features,5oZps6mYqU5s7A4WjUZggJ,spotify:track:5oZps6mYqU5s7A4WjUZggJ,https://api.spotify.com/v1/tracks/5oZps6mYqU5s7A4WjUZggJ,https://api.spotify.com/v1/audio-analysis/5oZps6mYqU5s7A4WjUZggJ,212613,4
592,0.62,0.714,0,-5.87,1,0.417,0.348,0.0,0.731,0.702,82.826,audio_features,3gY2q8M3a03KpwOGj0zt88,spotify:track:3gY2q8M3a03KpwOGj0zt88,https://api.spotify.com/v1/tracks/3gY2q8M3a03KpwOGj0zt88,https://api.spotify.com/v1/audio-analysis/3gY2q8M3a03KpwOGj0zt88,344840,4
